cod_ibge,municipio,ano,nascimentos,obitos,populacao,saldo_natural,natalidade_por_mil,mortalidade_por_mil,crescimento_natural_por_mil
2300101,Abaiara - CE,2014,125,41,11226.0,84,11.134865490824872,3.6522358809905575,7.482629609834313
2300101,Abaiara - CE,2015,132,42,11357.0,90,11.622787708021484,3.6981597252795635,7.924627982741921
2300101,Abaiara - CE,2016,105,65,11483.0,40,9.14395192893843,5.66054167029522,3.4834102586432114
2300101,Abaiara - CE,2017,117,61,11605.0,56,10.081861266695391,5.256355019388195,4.825506247307195
2300101,Abaiara - CE,2018,144,59,11663.0,85,12.346737546085913,5.058732744576867,7.288004801509046
2300101,Abaiara - CE,2019,137,62,11737.0,75,11.672488710914202,5.282440146545114,6.390048564369089
2300101,Abaiara - CE,2020,149,62,11853.0,87,12.570657217582047,5.23074327174555,7.339913945836496
2300101,Abaiara - CE,2021,136,69,11965.0,67,11.366485582950272,5.76681989134977,5.599665691600502
2300101,Abaiara - CE,2022,141,83,,58,,,
2300101,Abaiara - CE,2023,122,36,,86,,,
2300101,Abaiara - CE,2024,105,59,10282.0,46,10.212021007586072,5.738183232834079,4.473837774751994
2300150,Acarape - CE,2014,243,58,16153.0,185,15.04364514331703,3.5906642728904847,11.452980870426547
2300150,Acarape - CE,2015,234,74,16288.0,160,14.3664047151277,4.543222003929273,9.823182711198427
2300150,Acarape - CE,2016,220,92,16418.0,128,13.399926909489583,5.603605798513827,7.796321110975758
2300150,Acarape - CE,2017,204,81,16543.0,123,12.331499727981624,4.896330774345645,7.435168953635979
2300150,Acarape - CE,2018,211,93,15399.0,118,13.702188453795701,6.039353204753555,7.662835249042145
2300150,Acarape - CE,2019,239,78,14929.0,161,16.009109786321925,5.224730390515105,10.78437939580682
2300150,Acarape - CE,2020,192,120,15036.0,72,12.769353551476458,7.980845969672785,4.788507581803671
2300150,Acarape - CE,2021,217,116,15140.0,101,14.332892998678995,7.661822985468956,6.67107001321004
2300150,Acarape - CE,2022,222,82,,140,,,
2300150,Acarape - CE,2023,244,86,,158,,,
2300150,Acarape - CE,2024,181,96,14306.0,85,12.652034111561582,6.710471130993988,5.9415629805675945
2300200,Acaraú - CE,2014,947,283,60684.0,664,15.605431415200053,4.66350273548217,10.941928679717883
2300200,Acaraú - CE,2015,1029,326,61210.0,703,16.810978598268257,5.325927136088874,11.485051462179383
2300200,Acaraú - CE,2016,960,305,61715.0,655,15.555375516487079,4.942072429717248,10.613303086769829
2300200,Acaraú - CE,2017,1004,331,62199.0,673,16.14173861316098,5.321628965095901,10.820109648065083
2300200,Acaraú - CE,2018,1026,317,62557.0,709,16.401042249468485,5.067378550761705,11.33366369870678
2300200,Acaraú - CE,2019,1034,348,62641.0,686,16.50676074775307,5.555466866748615,10.951293881004455
2300200,Acaraú - CE,2020,922,382,63104.0,540,14.61080121703854,6.053498985801217,8.557302231237323
2300200,Acaraú - CE,2021,887,411,63556.0,476,13.956196110516709,6.466737994839197,7.489458115677513
2300200,Acaraú - CE,2022,910,361,,549,,,
2300200,Acaraú - CE,2023,868,390,,478,,,
2300200,Acaraú - CE,2024,814,395,68758.0,419,11.838622414846272,5.744786061258327,6.093836353587946
2300309,Acopiara - CE,2014,578,315,52903.0,263,10.925656389996787,5.95429370735119,4.971362682645596
2300309,Acopiara - CE,2015,645,321,53135.0,324,12.138891502775948,6.041215771148961,6.097675731626987
2300309,Acopiara - CE,2016,570,367,53358.0,203,10.682559316316203,6.878068893136924,3.8044904231792795
2300309,Acopiara - CE,2017,565,387,53572.0,178,10.546554170088852,7.223922944821922,3.3226312252669303
2300309,Acopiara - CE,2018,587,389,53931.0,198,10.884278059001316,7.212920212864587,3.67135784613673
2300309,Acopiara - CE,2019,620,370,54270.0,250,11.42435968306615,6.817763036668509,4.606596646397641
2300309,Acopiara - CE,2020,536,412,54481.0,124,9.838292248673849,7.562269415025422,2.276022833648428
2300309,Acopiara - CE,2021,543,413,54687.0,130,9.929233638707554,7.552069047488434,2.37716459121912
2300309,Acopiara - CE,2022,520,425,,95,,,
2300309,Acopiara - CE,2023,450,382,,68,,,
2300309,Acopiara - CE,2024,415,416,46215.0,-1,8.97976847343936,9.0014064697609,-0.021637996321540627
2300408,Aiuaba - CE,2014,147,72,16893.0,75,8.701829160007104,4.262120404901438,4.4397087551056655
2300408,Aiuaba - CE,2015,166,83,16997.0,83,9.766429369888805,4.883214684944402,4.883214684944402
2300408,Aiuaba - CE,2016,178,79,17098.0,99,10.41057433617967,4.620423441338168,5.790150894841502
2300408,Aiuaba - CE,2017,180,95,17194.0,85,10.468768174944747,5.525183203443062,4.943584971501687
2300408,Aiuaba - CE,2018,195,83,17303.0,112,11.269722013523666,4.796856036525458,6.472865976998208
2300408,Aiuaba - CE,2019,170,75,17399.0,95,9.77067647565952,4.310592562790965,5.460083912868556
2300408,Aiuaba - CE,2020,201,101,17493.0,100,11.490310409878237,5.773738066655234,5.716572343223003
2300408,Aiuaba - CE,2021,169,113,17584.0,56,9.61101000909918,6.426296633303003,3.1847133757961785
2300408,Aiuaba - CE,2022,171,98,,73,,,
2300408,Aiuaba - CE,2023,133,80,,53,,,
2300408,Aiuaba - CE,2024,151,104,14220.0,47,10.618846694796062,7.313642756680731,3.305203938115331
2300507,Alcântaras - CE,2014,150,60,11247.0,90,13.336889837289943,5.334755934915978,8.002133902373966
2300507,Alcântaras - CE,2015,170,85,11321.0,85,15.016341312604894,7.508170656302447,7.508170656302447
2300507,Alcântaras - CE,2016,152,69,11391.0,83,13.34386796593802,6.0574137476955485,7.286454218242472
2300507,Alcântaras - CE,2017,135,68,11459.0,67,11.781132734095472,5.93420019198883,5.846932542106641
2300507,Alcântaras - CE,2018,145,70,11529.0,75,12.576979790094544,6.071645415907711,6.505334374186833
2300507,Alcântaras - CE,2019,155,74,11714.0,81,13.232030049513403,6.317227249445109,6.914802800068294
2300507,Alcântaras - CE,2020,150,73,11781.0,77,12.732365673542144,6.196417961123844,6.5359477124183005
2300507,Alcântaras - CE,2021,149,95,11846.0,54,12.578085429680904,8.01958466993078,4.558500759750126
2300507,Alcântaras - CE,2022,128,75,,53,,,
2300507,Alcântaras - CE,2023,130,78,,52,,,
2300507,Alcântaras - CE,2024,126,75,11754.0,51,10.719754977029096,6.380806533945891,4.338948443083206
2300606,Altaneira - CE,2014,92,51,7271.0,41,12.653005088708568,7.014165864392794,5.638839224315775
2300606,Altaneira - CE,2015,48,4,7344.0,44,6.5359477124183005,0.5446623093681918,5.991285403050108
2300606,Altaneira - CE,2016,107,48,7413.0,59,14.434102252799137,6.475111290975314,7.958990961823823
2300606,Altaneira - CE,2017,124,56,7479.0,68,16.579756651958817,7.487632036368499,9.09212461559032
2300606,Altaneira - CE,2018,124,53,7521.0,71,16.487169259406997,7.0469352479723435,9.440234011434649
2300606,Altaneira - CE,2019,132,68,7586.0,64,17.400474558397047,8.963880833113631,8.436593725283418
2300606,Altaneira - CE,2020,114,55,7650.0,59,14.901960784313726,7.18954248366013,7.712418300653594
2300606,Altaneira - CE,2021,114,75,7712.0,39,14.782157676348547,9.725103734439834,5.057053941908714
2300606,Altaneira - CE,2022,121,63,,58,,,
2300606,Altaneira - CE,2023,80,63,,17,,,
2300606,Altaneira - CE,2024,95,69,6970.0,26,13.62984218077475,9.899569583931132,3.7302725968436157
2300705,Alto Santo - CE,2014,189,75,16823.0,114,11.234619271235808,4.4581822504904,6.776437020745408
2300705,Alto Santo - CE,2015,212,78,16876.0,134,12.562218535197914,4.621948328987911,7.940270206210003
2300705,Alto Santo - CE,2016,213,90,16927.0,123,12.583446564660012,5.316949252673244,7.266497311986766
2300705,Alto Santo - CE,2017,186,104,16976.0,82,10.956644674835061,6.126295947219604,4.8303487276154575
2300705,Alto Santo - CE,2018,190,102,17096.0,88,11.113710809546092,5.966307908282639,5.147402901263454
2300705,Alto Santo - CE,2019,179,91,17146.0,88,10.439752712002798,5.307360317275166,5.132392394727633
2300705,Alto Santo - CE,2020,175,108,17196.0,67,10.176785298906722,6.280530355896721,3.896254943010002
2300705,Alto Santo - CE,2021,192,119,16077.0,73,11.942526590781863,7.401878459911675,4.540648130870188
2300705,Alto Santo - CE,2022,172,102,,70,,,
2300705,Alto Santo - CE,2023,145,116,,29,,,
2300705,Alto Santo - CE,2024,147,116,14418.0,31,10.19558884727424,8.045498682202803,2.150090165071439
2300754,Amontada - CE,2014,620,158,41672.0,462,14.878095603762718,3.7915146861201765,11.086580917642543
2300754,Amontada - CE,2015,543,155,42098.0,388,12.898474986935247,3.681885125184094,9.216589861751151
2300754,Amontada - CE,2016,582,154,42508.0,428,13.69154041592171,3.622847464006775,10.068692951914933
2300754,Amontada - CE,2017,691,171,42901.0,520,16.10685065616186,3.9859210741008364,12.120929582061024
2300754,Amontada - CE,2018,733,199,43131.0,534,16.994736964132528,4.613850826551668,12.380886137580859
2300754,Amontada - CE,2019,663,243,43452.0,420,15.258215962441314,5.592377796188898,9.665838166252415
2300754,Amontada - CE,2020,682,203,43829.0,479,15.560473658992903,4.6316365876474475,10.928837071345455
2300754,Amontada - CE,2021,763,253,44195.0,510,17.264396424934947,5.724629482973187,11.53976694196176
2300754,Amontada - CE,2022,650,269,,381,,,
2300754,Amontada - CE,2023,685,256,,429,,,
2300754,Amontada - CE,2024,625,265,44342.0,360,14.094988949528663,5.976275314600154,8.118713634928511
2300804,Antonina do Norte - CE,2014,99,51,7200.0,48,13.75,7.083333333333333,6.666666666666667
2300804,Antonina do Norte - CE,2015,75,28,7227.0,47,10.377750103777501,3.8743600387436,6.5033900650339005
2300804,Antonina do Norte - CE,2016,90,60,7253.0,30,12.408658486143665,8.272438990762442,4.136219495381221
2300804,Antonina do Norte - CE,2017,94,54,7278.0,40,12.915636163781258,7.41962077493817,5.496015388843089
2300804,Antonina do Norte - CE,2018,98,59,7328.0,39,13.373362445414847,8.051310043668122,5.322052401746725
2300804,Antonina do Norte - CE,2019,105,39,7353.0,66,14.279885760913913,5.303957568339453,8.97592819257446
2300804,Antonina do Norte - CE,2020,93,62,7378.0,31,12.605042016806722,8.403361344537815,4.201680672268908
2300804,Antonina do Norte - CE,2021,84,66,7402.0,18,11.348284247500676,8.916509051607674,2.4317751958930023
2300804,Antonina do Norte - CE,2022,97,62,,35,,,
2300804,Antonina do Norte - CE,2023,80,56,,24,,,
2300804,Antonina do Norte - CE,2024,92,39,7484.0,53,12.292891501870658,5.21111704970604,7.081774452164618
2300903,Apuiarés - CE,2014,148,56,14483.0,92,10.218877304425877,3.8666022232962782,6.3522750811296005
2300903,Apuiarés - CE,2015,159,88,14565.0,71,10.916580844490216,6.041881222107793,4.874699622382424
2300903,Apuiarés - CE,2016,139,89,14644.0,50,9.491942092324502,6.077574433214969,3.4143676591095327
2300903,Apuiarés - CE,2017,160,77,14719.0,83,10.870303689109313,5.231333650383857,5.638970038725457
2300903,Apuiarés - CE,2018,138,84,14814.0,54,9.315512353179425,5.6703118671526935,3.6452004860267313
2300903,Apuiarés - CE,2019,180,100,14600.0,80,12.32876712328767,6.8493150684931505,5.47945205479452
2300903,Apuiarés - CE,2020,156,86,14672.0,70,10.632497273718649,5.861504907306434,4.770992366412214
2300903,Apuiarés - CE,2021,174,116,14742.0,58,11.803011803011803,7.868674535341203,3.9343372676706014
2300903,Apuiarés - CE,2022,137,103,,34,,,
2300903,Apuiarés - CE,2023,147,80,,67,,,
2300903,Apuiarés - CE,2024,142,91,13219.0,51,10.742113624328617,6.884030562069747,3.8580830622588698
2301000,Aquiraz - CE,2014,967,309,76967.0,658,12.563826055322412,4.014707601959281,8.54911845336313
2301000,Aquiraz - CE,2015,1138,400,77717.0,738,14.642870929140344,5.146879061209259,9.495991867931084
2301000,Aquiraz - CE,2016,1025,406,78438.0,619,13.067645783931258,5.176062622708381,7.891583161222876
2301000,Aquiraz - CE,2017,1005,441,79128.0,564,12.700940248710948,5.5732484076433115,7.127691841067637
2301000,Aquiraz - CE,2018,1130,439,79563.0,691,14.202581602000931,5.517640109095936,8.684941492904994
2301000,Aquiraz - CE,2019,1099,454,80271.0,645,13.69112132650646,5.655840839157355,8.035280487349103
2301000,Aquiraz - CE,2020,1017,514,80935.0,503,12.565639093099401,6.350775313523197,6.214863779576203
2301000,Aquiraz - CE,2021,1059,603,81581.0,456,12.980963704784202,7.391426925387038,5.589536779397164
2301000,Aquiraz - CE,2022,1080,538,,542,,,
2301000,Aquiraz - CE,2023,1135,480,,655,,,
2301000,Aquiraz - CE,2024,987,545,84737.0,442,11.647804382973199,6.431665034164533,5.2161393488086665
2301109,Aracati - CE,2014,995,345,72248.0,650,13.772007529620197,4.775218691174842,8.996788838445354
2301109,Aracati - CE,2015,1164,345,72727.0,819,16.00506001897507,4.743767789129209,11.261292229845862
2301109,Aracati - CE,2016,1024,382,73188.0,642,13.991364704596382,5.219434880034978,8.771929824561402
2301109,Aracati - CE,2017,1003,409,73629.0,594,13.622349889309918,5.554876475301851,8.067473414008068
2301109,Aracati - CE,2018,985,396,74084.0,589,13.29571837373792,5.345283731979914,7.950434641758004
2301109,Aracati - CE,2019,1015,412,74547.0,603,13.615571384495688,5.526714690061303,8.088856694434384
2301109,Aracati - CE,2020,954,460,74975.0,494,12.7242414138046,6.135378459486495,6.588862954318106
2301109,Aracati - CE,2021,935,540,75392.0,395,12.40184634974533,7.162563667232598,5.239282682512734
2301109,Aracati - CE,2022,867,482,,385,,,
2301109,Aracati - CE,2023,817,469,,348,,,
2301109,Aracati - CE,2024,807,499,78752.0,308,10.247358797236895,6.336347013409183,3.9110117838277128
2301208,Aracoiaba - CE,2014,360,144,26062.0,216,13.813214642007521,5.525285856803008,8.287928785204512
2301208,Aracoiaba - CE,2015,354,184,26134.0,170,13.545572817019975,7.0406367184510605,6.504936098568914
2301208,Aracoiaba - CE,2016,298,170,26203.0,128,11.372743578979506,6.487806739686295,4.884936839293211
2301208,Aracoiaba - CE,2017,312,209,26269.0,103,11.877117514941567,7.956146027637138,3.9209714873044272
2301208,Aracoiaba - CE,2018,406,195,26437.0,211,15.35726443998941,7.376026024132844,7.981238415856565
2301208,Aracoiaba - CE,2019,347,199,26469.0,148,13.109675469417054,7.518228871510068,5.591446597906985
2301208,Aracoiaba - CE,2020,317,211,26535.0,106,11.946485773506689,7.95176182400603,3.99472394950066
2301208,Aracoiaba - CE,2021,342,229,26600.0,113,12.857142857142858,8.609022556390977,4.2481203007518795
2301208,Aracoiaba - CE,2022,295,227,,68,,,
2301208,Aracoiaba - CE,2023,305,175,,130,,,
2301208,Aracoiaba - CE,2024,281,197,26696.0,84,10.525921486364998,7.379382679053042,3.146538807311957
2301257,Ararendá - CE,2014,136,73,10750.0,63,12.651162790697674,6.790697674418604,5.86046511627907
2301257,Ararendá - CE,2015,103,102,10775.0,1,9.559164733178655,9.466357308584687,0.09280742459396753
2301257,Ararendá - CE,2016,116,74,10800.0,42,10.74074074074074,6.851851851851852,3.888888888888889
2301257,Ararendá - CE,2017,129,76,10823.0,53,11.919061258431118,7.022082601866396,4.896978656564723
2301257,Ararendá - CE,2018,161,85,10901.0,76,14.769287221355839,7.7974497752499765,6.971837446105862
2301257,Ararendá - CE,2019,152,88,10935.0,64,13.90032007315958,8.047553726566072,5.852766346593507
2301257,Ararendá - CE,2020,148,92,10959.0,56,13.504881832283967,8.394926544392737,5.109955287891231
2301257,Ararendá - CE,2021,133,111,10983.0,22,12.109623964308478,10.106528270964217,2.0030956933442594
2301257,Ararendá - CE,2022,151,102,,49,,,
2301257,Ararendá - CE,2023,167,91,,76,,,
2301257,Ararendá - CE,2024,110,76,11485.0,34,9.57771005659556,6.617326948193296,2.960383108402264
2301307,Araripe - CE,2014,362,123,21230.0,239,17.051342439943475,5.7936881771078665,11.25765426283561
2301307,Araripe - CE,2015,355,127,21289.0,228,16.675278312743668,5.965522100615342,10.70975621212833
2301307,Araripe - CE,2016,354,146,21345.0,208,16.584680252986647,6.840009369875849,9.744670883110798
2301307,Araripe - CE,2017,389,105,21398.0,284,18.179269090569214,4.907000654266754,13.272268436302458
2301307,Araripe - CE,2018,372,127,21550.0,245,17.262180974477957,5.893271461716938,11.368909512761022
2301307,Araripe - CE,2019,355,143,21600.0,212,16.435185185185183,6.62037037037037,9.814814814814815
2301307,Araripe - CE,2020,336,131,21654.0,205,15.516763646439458,6.049690588343955,9.467073058095503
2301307,Araripe - CE,2021,337,137,21707.0,200,15.524945869995854,6.311328142995347,9.213617727000507
2301307,Araripe - CE,2022,295,142,,153,,,
2301307,Araripe - CE,2023,311,131,,180,,,
2301307,Araripe - CE,2024,276,151,20223.0,125,13.647826731938881,7.466745784502794,6.1810809474360875
2301406,Aratuba - CE,2014,108,65,11419.0,43,9.457921008844906,5.692267273841843,3.7656537350030654
2301406,Aratuba - CE,2015,96,72,11358.0,24,8.452192287374539,6.3391442155309035,2.1130480718436346
2301406,Aratuba - CE,2016,108,73,11300.0,35,9.557522123893806,6.460176991150442,3.0973451327433628
2301406,Aratuba - CE,2017,174,74,11244.0,100,15.474919957310567,6.581287797936677,8.893632159373887
2301406,Aratuba - CE,2018,183,62,11346.0,121,16.129032258064516,5.46448087431694,10.664551383747577
2301406,Aratuba - CE,2019,180,55,11847.0,125,15.193719929095973,4.642525533890436,10.551194395205536
2301406,Aratuba - CE,2020,171,103,11802.0,68,14.489069649211999,8.727334350110151,5.761735299101847
2301406,Aratuba - CE,2021,160,108,11759.0,52,13.606599200612296,9.184454460413301,4.422144740198996
2301406,Aratuba - CE,2022,150,116,,34,,,
2301406,Aratuba - CE,2023,131,87,,44,,,
2301406,Aratuba - CE,2024,156,86,11459.0,70,13.613753381621434,7.505017889868226,6.108735491753207
2301505,Arneiroz - CE,2014,84,33,7768.0,51,10.813594232749743,4.248197734294542,6.565396498455201
2301505,Arneiroz - CE,2015,99,53,7771.0,46,12.739673143739545,6.820229056749453,5.919444086990092
2301505,Arneiroz - CE,2016,69,39,7774.0,30,8.875739644970414,5.016722408026756,3.8590172369436586
2301505,Arneiroz - CE,2017,86,32,7777.0,54,11.058248682011058,4.114697184004115,6.9435514980069435
2301505,Arneiroz - CE,2018,90,54,7836.0,36,11.485451761102604,6.891271056661561,4.594180704441042
2301505,Arneiroz - CE,2019,117,55,7840.0,62,14.923469387755102,7.01530612244898,7.908163265306122
2301505,Arneiroz - CE,2020,98,65,7844.0,33,12.49362570117287,8.28658847526772,4.207037225905151
2301505,Arneiroz - CE,2021,90,67,7848.0,23,11.46788990825688,8.537206931702345,2.930682976554536
2301505,Arneiroz - CE,2022,75,60,,15,,,
2301505,Arneiroz - CE,2023,85,48,,37,,,
2301505,Arneiroz - CE,2024,75,59,7619.0,16,9.843811523822023,7.743798398739992,2.100013125082032
2301604,Assaré - CE,2014,263,128,23058.0,135,11.406019602740914,5.5512186659727645,5.85480093676815
2301604,Assaré - CE,2015,235,123,23126.0,112,10.161722736314104,5.318688921560149,4.843033814753956
2301604,Assaré - CE,2016,242,148,23191.0,94,10.435082575136907,6.381786037687034,4.053296537449873
2301604,Assaré - CE,2017,253,144,23254.0,109,10.879848628192999,6.192483013675067,4.687365614517933
2301604,Assaré - CE,2018,284,126,23417.0,158,12.127941239270616,5.380706324465133,6.7472349148054835
2301604,Assaré - CE,2019,291,143,23417.0,148,12.426869368407568,6.106674638083444,6.320194730324124
2301604,Assaré - CE,2020,267,163,23478.0,104,11.372348581650908,6.942669733367408,4.4296788482834994
2301604,Assaré - CE,2021,275,171,23537.0,104,11.68373199643115,7.265156986871734,4.418575009559417
2301604,Assaré - CE,2022,251,172,,79,,,
2301604,Assaré - CE,2023,246,178,,68,,,
2301604,Assaré - CE,2024,244,153,22212.0,91,10.985053124437242,6.888168557536467,4.096884566900774
2301703,Aurora - CE,2014,288,141,24658.0,147,11.679779381945009,5.718225322410577,5.961554059534431
2301703,Aurora - CE,2015,351,132,24602.0,219,14.26713275343468,5.365417445736119,8.901715307698561
2301703,Aurora - CE,2016,307,160,24548.0,147,12.50611047743197,6.517842594101353,5.988267883330617
2301703,Aurora - CE,2017,311,179,24496.0,132,12.695950359242326,7.30731548007838,5.388634879163946
2301703,Aurora - CE,2018,303,158,24699.0,145,12.26770314587635,6.397020122272156,5.870683023604195
2301703,Aurora - CE,2019,300,173,24654.0,127,12.168410805548795,7.0171168978664715,5.151293907682324
2301703,Aurora - CE,2020,302,180,24610.0,122,12.271434376269807,7.314099959366111,4.957334416903698
2301703,Aurora - CE,2021,283,188,24567.0,95,11.519518052672284,7.652542027923637,3.8669760247486464
2301703,Aurora - CE,2022,282,208,,74,,,
2301703,Aurora - CE,2023,237,199,,38,,,
2301703,Aurora - CE,2024,259,175,24267.0,84,10.672930316891252,7.2114394033049,3.461490913586352
2301802,Baixio - CE,2014,61,27,6182.0,34,9.86735684244581,4.367518602394047,5.499838240051763
2301802,Baixio - CE,2015,80,36,6198.0,44,12.907389480477573,5.808325266214908,7.099064214262666
2301802,Baixio - CE,2016,52,29,6214.0,23,8.368200836820083,4.666881235918893,3.701319600901191
2301802,Baixio - CE,2017,77,37,6228.0,40,12.363519588953116,5.940912010276172,6.422607578676943
2301802,Baixio - CE,2018,83,51,6272.0,32,13.233418367346939,8.131377551020408,5.1020408163265305
2301802,Baixio - CE,2019,67,41,6288.0,26,10.655216284987278,6.520356234096692,4.134860050890585
2301802,Baixio - CE,2020,66,49,6303.0,17,10.471204188481677,7.774075836903061,2.6971283515786135
2301802,Baixio - CE,2021,63,48,6318.0,15,9.971509971509972,7.597340930674265,2.3741690408357075
2301802,Baixio - CE,2022,51,50,,1,,,
2301802,Baixio - CE,2023,61,43,,18,,,
2301802,Baixio - CE,2024,59,37,5832.0,22,10.116598079561042,6.344307270233196,3.7722908093278464
2301851,Banabuiú - CE,2014,214,67,17842.0,147,11.994171057056384,3.75518439636812,8.238986660688264
2301851,Banabuiú - CE,2015,235,86,17906.0,149,13.124092482966603,4.802859376745225,8.321233106221378
2301851,Banabuiú - CE,2016,261,97,17968.0,164,14.525823686553872,5.398486197684774,9.1273374888691
2301851,Banabuiú - CE,2017,238,92,18027.0,146,13.202418594330727,5.10345592722028,8.098962667110447
2301851,Banabuiú - CE,2018,266,98,18151.0,168,14.654839953721558,5.399151561897416,9.255688391824142
2301851,Banabuiú - CE,2019,240,86,18197.0,154,13.188987195691597,4.726053745122823,8.462933450568775
2301851,Banabuiú - CE,2020,245,107,18256.0,138,13.420245398773007,5.861086765994742,7.5591586327782645
2301851,Banabuiú - CE,2021,226,117,18313.0,109,12.340959973789111,6.388904057227107,5.9520559165620055
2301851,Banabuiú - CE,2022,203,106,,97,,,
2301851,Banabuiú - CE,2023,258,100,,158,,,
2301851,Banabuiú - CE,2024,198,112,17654.0,86,11.215588535176163,6.3441712926249005,4.871417242551264
2301901,Barbalha - CE,2014,1777,365,58347.0,1412,30.4557218023206,6.255677241332031,24.20004456098857
2301901,Barbalha - CE,2015,1385,400,58855.0,985,23.532410160564098,6.79636394528927,16.736046215274825
2301901,Barbalha - CE,2016,1376,412,59343.0,964,23.187233540602936,6.942689112447972,16.244544428154963
2301901,Barbalha - CE,2017,1170,405,59811.0,765,19.56161910016552,6.7713296885188345,12.790289411646688
2301901,Barbalha - CE,2018,1190,405,60155.0,785,19.782229241127087,6.732607430803757,13.049621810323332
2301901,Barbalha - CE,2019,1240,450,60781.0,790,20.401112189664534,7.403629423668581,12.997482765995953
2301901,Barbalha - CE,2020,1247,459,61228.0,788,20.36649898739139,7.496570196642059,12.86992879074933
2301901,Barbalha - CE,2021,1169,565,61662.0,604,18.958191430702865,9.162855567448348,9.795335863254516
2301901,Barbalha - CE,2022,1098,497,,601,,,
2301901,Barbalha - CE,2023,1058,467,,591,,,
2301901,Barbalha - CE,2024,1054,477,80217.0,577,13.139359487390454,5.946370470099854,7.192989017290599
2301950,Barreira - CE,2014,324,96,20532.0,228,15.780245470485097,4.675628287551139,11.104617182933957
2301950,Barreira - CE,2015,339,126,20687.0,213,16.38710301155315,6.09078165031179,10.29632136124136
2301950,Barreira - CE,2016,310,135,20835.0,175,14.878809695224382,6.479481641468682,8.3993280537557
2301950,Barreira - CE,2017,322,135,20978.0,187,15.349413671465344,6.435313185241682,8.914100486223663
2301950,Barreira - CE,2018,353,120,22362.0,233,15.785707897325821,5.3662463107056615,10.419461586620159
2301950,Barreira - CE,2019,356,151,22425.0,205,15.875139353400222,6.733556298773689,9.141583054626533
2301950,Barreira - CE,2020,376,150,22573.0,226,16.65706817879768,6.645106986222478,10.0119611925752
2301950,Barreira - CE,2021,323,169,22715.0,154,14.219678626458288,7.440017609509135,6.779661016949152
2301950,Barreira - CE,2022,296,161,,135,,,
2301950,Barreira - CE,2023,298,160,,138,,,
2301950,Barreira - CE,2024,262,130,23351.0,132,11.220076227998801,5.567213395571924,5.652862832426877
2302008,Barro - CE,2014,263,111,22193.0,152,11.850583517325283,5.001577073852116,6.849006443473168
2302008,Barro - CE,2015,232,136,22279.0,96,10.413393778894925,6.1044032496970235,4.308990529197899
2302008,Barro - CE,2016,219,122,22361.0,97,9.793837484906756,5.45592773131792,4.337909753588838
2302008,Barro - CE,2017,265,164,22440.0,101,11.809269162210338,7.30837789661319,4.500891265597148
2302008,Barro - CE,2018,246,150,22593.0,96,10.888328243261187,6.639224538573894,4.249103704687292
2302008,Barro - CE,2019,231,155,22680.0,76,10.185185185185187,6.834215167548501,3.3509700176366843
2302008,Barro - CE,2020,220,170,22758.0,50,9.666930310220582,7.469900694261359,2.197029615959223
2302008,Barro - CE,2021,233,187,22834.0,46,10.204081632653061,8.189541911185076,2.0145397214679863
2302008,Barro - CE,2022,205,174,,31,,,
2302008,Barro - CE,2023,187,158,,29,,,
2302008,Barro - CE,2024,193,185,19669.0,8,9.812395139559712,9.405663734811123,0.40673140474858915
2302057,Barroquinha - CE,2014,197,70,14800.0,127,13.31081081081081,4.72972972972973,8.581081081081082
2302057,Barroquinha - CE,2015,193,71,14828.0,122,13.015915834906933,4.78823846776369,8.227677367143242
2302057,Barroquinha - CE,2016,231,85,14854.0,146,15.551366635249765,5.722364346304026,9.82900228894574
2302057,Barroquinha - CE,2017,216,81,14880.0,135,14.516129032258066,5.443548387096774,9.072580645161292
2302057,Barroquinha - CE,2018,224,59,14989.0,165,14.944292481152845,3.9362198945893656,11.008072586563479
2302057,Barroquinha - CE,2019,224,96,15017.0,128,14.916428048212026,6.392754877805155,8.523673170406871
2302057,Barroquinha - CE,2020,224,124,15044.0,100,14.889657006115396,8.24248869981388,6.6471683063015155
2302057,Barroquinha - CE,2021,216,111,15069.0,105,14.334063308779614,7.366115867011746,6.967947441767867
2302057,Barroquinha - CE,2022,202,109,,93,,,
2302057,Barroquinha - CE,2023,214,128,,86,,,
2302057,Barroquinha - CE,2024,210,89,14977.0,121,14.021499632770247,5.942445082459772,8.079054550310476
2302107,Baturité - CE,2014,606,148,34735.0,458,17.446379732258528,4.260832013818915,13.185547718439613
2302107,Baturité - CE,2015,570,204,34949.0,366,16.309479527311225,5.837076883458754,10.47240264385247
2302107,Baturité - CE,2016,516,234,35154.0,282,14.678272742788872,6.656426011264721,8.021846731524152
2302107,Baturité - CE,2017,453,216,35351.0,237,12.814347543209529,6.110152470934344,6.704195072275183
2302107,Baturité - CE,2018,531,221,35575.0,310,14.926212227687982,6.212227687983134,8.71398453970485
2302107,Baturité - CE,2019,522,247,35750.0,275,14.601398601398602,6.909090909090909,7.6923076923076925
2302107,Baturité - CE,2020,454,279,35941.0,175,12.631813249492224,7.762722239225397,4.869091010266827
2302107,Baturité - CE,2021,435,295,36127.0,140,12.040855869571233,8.165637888559804,3.8752179810114322
2302107,Baturité - CE,2022,438,230,,208,,,
2302107,Baturité - CE,2023,432,203,,229,,,
2302107,Baturité - CE,2024,407,250,36978.0,157,11.006544431824327,6.760776678024771,4.245767753799557
